dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
0.496468,tcp,,FIN,10,6,756,268,30.213427,254,252,10973.5166,3609.497314,2,1,52.862111,77.282398,2775.693484,127.113477,255,936173729,1220776071,255,0.170901,0.110045,0.060856,76,45,0,0,6,1,1,1,1,1,0,0,0,1,6,0,Fuzzers,1
0.561546,tcp,http,FIN,10,8,802,1206,30.273565,62,252,10285.88867,15044.18066,2,2,58.613333,74.093141,3731.648238,96.243625,255,2202514670,1618268620,255,0.090052,0.042884,0.047168,80,151,0,0,1,1,2,1,1,2,0,0,0,2,1,0,DoS,1
0.896105,tcp,,FIN,12,10,1066,842,23.434754,254,252,8731.120117,6767.063965,3,2,80.335,92.857664,4965.322162,142.621875,255,2238004049,2976309585,255,0.104577,0.060376,0.044201,89,84,0,0,2,1,1,1,1,1,0,0,0,1,2,0,Fuzzers,1
0.780539,tcp,ftp,FIN,14,12,738,682,32.02915,254,252,7031.039062,6416.079102,4,4,58.00246,65.935906,2981.807001,78.985047,255,3185372534,1906255758,255,0.119192,0.055233,0.063959,53,57,0,0,3,1,1,1,1,1,0,0,0,1,3,0,Fuzzers,1
1.086702,tcp,,FIN,12,10,1212,2154,19.324525,62,252,8178.875488,14274.38281,3,3,98.791091,104.913664,4879.330532,153.347781,255,1164835768,4222154460,255,0.188067,0.083562,0.104505,101,215,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
0.556871,tcp,http,FIN,10,8,840,1242,30.527717,62,252,10860.68457,15615.8252,2,2,61.806556,70.38757,3369.925973,106.927828,255,1261090103,802306910,255,0.140838,0.064151,0.076687,84,155,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
0.707877,tcp,,FIN,13,10,713,556,31.078846,254,252,7447.621582,5662.000977,3,3,58.989751,73.106664,3109.219798,99.146438,255,809659212,4246374066,255,0.082208,0.033473,0.048735,55,56,0,0,5,1,2,2,1,2,0,0,0,2,6,0,Fuzzers,1
0.61047,tcp,ftp,FIN,12,12,760,682,37.675889,254,252,9133.946289,8203.515625,3,4,55.497274,51.824184,2833.713184,60.271477,255,30256402,340936691,255,0.100351,0.039697,0.060654,63,57,0,0,3,1,1,1,1,1,0,0,0,1,3,0,Fuzzers,1
0.618879,tcp,,FIN,14,10,774,556,37.163968,254,252,9294.223633,6476.225586,4,3,45.738383,64.247223,2299.403113,73.055109,255,2234913241,3372409850,255,0.100662,0.040644,0.060018,55,56,0,0,5,1,1,1,1,1,0,0,0,2,4,0,Fuzzers,1
0.570413,tcp,ftp,FIN,12,12,588,682,40.321662,254,252,7559.435059,8779.603516,3,4,51.855726,45.592727,2636.952323,60.247344,255,1429170902,2982683494,255,0.11111,0.068202,0.042908,49,57,0,0,3,1,2,2,1,2,0,0,0,2,3,0,Fuzzers,1
0.295553,tcp,http,FIN,10,6,730,268,50.752319,254,252,17783.61328,6063.210449,2,1,24.786,51.044801,1222.946481,62.685117,255,1303504734,3698620076,255,0.073772,0.040318,0.033454,73,45,0,0,1,1,1,1,1,1,0,0,0,5,1,0,Exploits,1
0.639846,tcp,,FIN,14,10,774,556,35.946148,254,252,8989.663086,6264.006836,4,3,47.405383,67.958109,2418.474275,81.130719,255,2740557850,4149422018,255,0.115776,0.02822,0.087556,55,56,0,0,5,1,1,1,1,1,0,0,0,1,3,0,Fuzzers,1
0.610259,tcp,http,FIN,10,6,1026,268,24.579728,254,252,12112.88965,2936.458252,2,1,63.477889,107.044203,3311.155008,175.236938,255,2652821,2190160624,255,0.154335,0.07503,0.079305,103,45,0,0,2,1,2,1,1,1,0,0,0,2,1,0,Reconnaissance,1
1.202956,tcp,,FIN,10,8,564,354,14.131856,254,252,3378.344727,2061.588379,2,1,131.229556,152.626719,7894.090287,235.809687,255,3451291611,2677886107,255,0.193561,0.134557,0.059004,56,44,0,0,2,1,1,1,1,1,0,0,0,2,2,0,Reconnaissance,1
0.892467,tcp,ftp,FIN,14,12,786,682,28.01224,254,252,6543.65918,5611.411621,4,4,68.65131,67.867633,3777.418381,88.103914,255,458834618,389590693,255,0.157204,0.129938,0.027266,56,57,0,0,3,1,2,1,1,1,0,0,0,1,3,0,Fuzzers,1
1.087126,tcp,ftp,FIN,14,12,786,682,22.996414,254,252,5371.962402,4606.641602,4,4,82.005536,90.045367,5071.36769,139.356344,255,4207032986,969630294,255,0.150963,0.096622,0.054341,56,57,0,0,2,1,2,1,1,1,0,0,0,1,2,0,Fuzzers,1
0.204284,tcp,,FIN,10,6,872,268,73.427191,254,252,30741.51758,8772.101562,2,1,20.001,37.606199,1070.04987,60.393309,255,2409353025,2835565614,255,0.064271,0.016242,0.048029,87,45,0,0,2,1,1,1,1,1,0,0,0,1,2,0,Exploits,1
0.544721,tcp,,FIN,12,10,1194,796,38.551845,254,252,16081.62695,10530.16113,3,2,48.583999,54.960555,3473.666254,103.977563,255,4092681720,3916365804,255,0.108321,0.050041,0.05828,100,80,0,0,8,1,3,3,1,3,0,0,0,3,8,0,Fuzzers,1
0.357757,tcp,,FIN,12,8,1022,740,53.108674,254,252,20952.76953,14490.28223,3,2,31.637999,43.43543,1808.603173,58.890789,255,2119278716,175201223,255,0.101275,0.053698,0.047577,85,93,0,0,8,1,3,3,1,3,0,0,0,3,8,0,Fuzzers,1
1.005567,tcp,,FIN,10,6,956,268,14.916958,254,252,6849.867188,1782.079224,2,1,109.704667,188.817406,7996.971175,353.772875,255,1481884613,1217525678,255,0.122839,0.061457,0.061382,96,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1.967921,tcp,,FIN,22,20,1150,1528,20.834169,62,252,4463.59375,5902.675781,7,8,93.710527,98.548789,4504.436522,136.342328,255,506952905,820780222,255,0.178225,0.074644,0.103581,52,76,0,0,2,1,2,1,1,2,0,0,0,2,2,0,Exploits,1
0.866229,tcp,,FIN,10,8,564,354,19.625295,254,252,4691.600098,2862.984375,2,1,96.247667,122.619289,6577.458961,191.975422,255,2718061370,135567614,255,0.033206,0.007245,0.025961,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.659781,tcp,,FIN,14,10,774,556,34.860053,254,252,8718.044922,6074.743164,4,3,49.580922,64.282,2582.797298,90.236664,255,4118693746,1724204527,255,0.171282,0.081242,0.09004,55,56,0,0,5,1,2,2,1,2,0,0,0,3,4,0,Fuzzers,1
0.535897,tcp,http,FIN,10,6,566,268,27.990453,254,252,7613.40332,3343.926025,2,1,55.652444,85.972203,3012.032107,119.074438,255,1567719982,930861056,255,0.131328,0.106025,0.025303,57,45,0,0,3,1,2,1,1,1,0,0,0,1,4,0,Fuzzers,1
1.065225,tcp,,FIN,10,8,564,354,15.95907,254,252,3815.156494,2328.146729,2,1,113.135333,138.933859,7195.906673,191.519281,255,402133272,128566728,255,0.172354,0.092678,0.079676,56,44,0,0,5,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
0.329958,tcp,,FIN,12,8,1258,714,57.583088,254,252,27979.31836,15153.44434,3,2,29.040817,42.209855,1496.923762,64.291055,255,3127053110,1337596430,255,0.082891,0.034482,0.048409,105,89,0,0,8,1,1,1,1,1,0,0,0,1,8,0,Fuzzers,1
0.646648,tcp,,FIN,10,8,1614,354,26.289419,254,252,17975.77734,3835.162354,2,1,70.946778,88.05443,4255.21923,185.50775,255,2957649927,152863990,255,0.058227,0.030255,0.027972,161,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
0.607809,tcp,,FIN,10,6,756,268,24.678805,254,252,8963.341797,2948.294678,2,1,67.429222,100.924,3327.317522,154.076031,255,2077245689,3902108134,255,0.180227,0.103179,0.077048,76,45,0,0,6,1,1,1,1,1,0,0,0,1,6,0,Fuzzers,1
0.838599,tcp,,FIN,10,8,804,1386,20.271905,62,252,6906.757324,11571.68066,2,2,93.177667,111.97543,5264.305204,225.122781,255,3022349850,3129878975,255,0.110188,0.054056,0.056132,80,173,0,0,2,1,1,1,1,1,0,0,0,2,1,0,DoS,1
0.45813,tcp,,FIN,10,8,786,1416,37.107371,62,252,12363.30273,21635.7793,2,2,50.903333,56.910855,3157.646416,115.8645,255,1134554453,2932531055,255,0.118317,0.059076,0.059241,79,177,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
0.735961,tcp,,FIN,10,8,854,1060,23.099049,62,252,8359.138672,10087.49121,2,2,81.773444,92.453289,4672.929942,170.904219,255,3667809891,2187304538,255,0.149816,0.088081,0.061735,85,133,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
0.67906,tcp,,FIN,14,10,774,556,33.870351,254,252,8470.533203,5902.276855,4,3,49.967155,69.823891,2452.31344,80.49543,255,3770836115,1260345456,255,0.110838,0.050637,0.060201,55,56,0,0,5,1,1,1,1,1,0,0,0,4,5,0,Fuzzers,1
0.981173,tcp,,FIN,10,8,534,354,17.326201,254,252,3921.836426,2527.586914,2,1,106.533222,124.082141,5975.52129,234.126844,255,4052637244,2841460599,255,0.186003,0.112594,0.073409,53,44,0,0,2,1,1,1,1,1,0,0,0,1,2,0,Fuzzers,1
0.505018,tcp,,FIN,10,6,838,268,29.701912,254,252,11959.96973,3548.388428,2,1,54.942333,91.246602,3208.932903,165.963656,255,70746434,618281588,255,0.132324,0.048775,0.083549,84,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
0.350092,tcp,,FIN,8,8,364,968,42.845881,62,252,7289.512695,19354.91211,1,2,50.013144,45.781715,3382.110804,89.967867,255,4050611120,3128427939,255,0.048469,0.028967,0.019502,46,121,0,0,2,1,2,1,1,2,0,0,0,2,2,0,Exploits,1
0.387877,tcp,,FIN,12,8,1066,704,48.984602,254,252,20171.34375,12705.05859,3,2,34.002908,47.998,1803.505555,63.306727,255,2494435533,2294968519,255,0.102885,0.051881,0.051004,89,88,0,0,8,1,1,1,1,1,0,0,0,2,7,0,Fuzzers,1
0.522996,tcp,,FIN,14,10,774,556,43.977391,254,252,10998.17188,7663.538574,4,3,39.266077,55.261891,2036.90608,70.792039,255,4207034053,4007957074,255,0.085094,0.025627,0.059467,55,56,0,0,5,1,2,2,1,2,0,0,0,3,4,0,Fuzzers,1
1.162029,tcp,,FIN,10,8,564,354,14.629583,254,252,3497.330811,2134.197998,2,1,124.416444,154.517719,7915.902161,223.280391,255,897878286,161322383,255,0.14819,0.080394,0.067796,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.700113,tcp,,FIN,10,8,756,354,24.281795,254,252,7781.601074,3542.2854,2,1,72.893889,87.80543,4629.301884,144.966797,255,23205105,1541588565,255,0.165645,0.085464,0.080181,76,44,0,0,5,1,2,2,1,2,0,0,0,2,5,0,Fuzzers,1
0.689151,tcp,,FIN,10,8,822,1174,24.668034,62,252,8590.280273,11933.52441,2,2,76.572333,80.635141,3874.183014,122.803234,255,312265640,3692284411,255,0.19675,0.124085,0.072665,82,147,0,0,10,1,1,1,1,1,0,0,0,3,5,0,Analysis,1
0.377861,tcp,,FIN,10,6,756,268,39.697138,254,252,14418.00098,4742.484863,2,1,39.592889,60.917398,2099.804933,97.499109,255,787365279,4036158584,255,0.125945,0.07327,0.052675,76,45,0,0,6,1,2,2,1,2,0,0,0,2,6,0,Fuzzers,1
0.619396,tcp,,FIN,10,6,892,268,24.217142,254,252,10371.39453,2893.141113,2,1,63.818111,108.947797,3347.751328,154.030937,255,2830589230,3795793405,255,0.163041,0.074647,0.088394,89,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.660167,tcp,,FIN,10,6,756,268,22.721524,254,252,8252.458008,2714.464844,2,1,73.351889,102.775398,3780.921719,163.702078,255,1716556682,2214041497,255,0.259539,0.145603,0.113936,76,45,0,0,6,1,1,1,1,1,0,0,0,1,6,0,Fuzzers,1
0.80384,tcp,,FIN,12,10,878,562,26.124603,254,252,8011.544922,5035.828125,3,3,71.285452,83.110555,4551.479351,121.431594,255,41171153,1285421823,255,0.094529,0.055838,0.038691,73,56,0,0,4,1,2,1,1,1,0,0,0,6,2,0,Exploits,1
0.541677,tcp,,FIN,10,8,1018,968,31.384017,62,252,13543.12598,12509.29981,2,2,60.186333,73.08343,3916.82183,139.558266,255,2159147760,803065351,255,0.054,0.029313,0.024687,102,121,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Generic,1
0.707371,tcp,ftp,FIN,12,12,588,682,32.514763,254,252,6095.811035,7079.736328,3,4,64.306455,58.003363,3444.117939,75.281023,255,1413764525,1513154126,255,0.086838,0.055441,0.031397,49,57,0,0,3,1,1,1,1,1,0,0,0,2,3,0,Fuzzers,1
0.749552,tcp,,FIN,10,8,564,354,22.680214,254,252,5421.905273,3308.643066,2,1,79.757444,100.92443,5924.068381,142.879859,255,319446379,4274837336,255,0.113751,0.043071,0.07068,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.219579,tcp,,FIN,10,6,864,268,68.312545,254,252,28345.15234,8161.071777,2,1,23.873,34.027602,1449.954631,61.587359,255,897711735,1709075819,255,0.102668,0.04943,0.053238,86,45,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
0.536606,tcp,,FIN,10,8,812,1334,31.680599,62,252,10898.12598,17413.14844,2,2,59.521222,63.61257,2946.717027,102.045445,255,3217088184,1846246192,255,0.163696,0.091307,0.072389,81,167,0,0,4,1,1,1,1,1,0,0,0,1,4,0,Analysis,1
0.97182,tcp,,FIN,10,6,588,268,15.434957,254,252,4362.947754,1843.962891,2,1,107.874444,177.105406,5606.721788,284.918156,255,1301596342,358029858,255,0.142172,0.086282,0.05589,59,45,0,0,7,1,2,1,1,1,0,0,0,1,8,0,Fuzzers,1
0.327394,tcp,,FIN,10,6,684,268,45.816355,254,252,15052.19922,5473.527344,2,1,36.377111,51.365199,1822.694494,74.228172,255,2023822731,304126818,255,0.111669,0.069876,0.041793,68,45,0,0,3,1,1,1,1,1,0,0,0,2,1,0,Shellcode,1
0.794358,tcp,,FIN,10,8,564,354,21.40093,254,252,5116.081055,3122.018066,2,1,86.327333,105.509289,6223.183268,141.398156,255,1509337924,836167019,255,0.094508,0.05579,0.038718,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.867958,tcp,ftp,FIN,14,12,774,682,28.803237,254,252,6627.048828,5769.864258,4,4,65.022079,71.216453,3370.044251,94.647555,255,1063632799,2350914722,255,0.15541,0.084568,0.070842,55,57,0,0,3,1,1,1,1,1,0,0,0,1,3,0,Fuzzers,1
0.217984,tcp,,FIN,10,6,558,268,68.812388,254,252,18460.07031,8220.787109,2,1,24.220444,41.281199,1149.510387,60.458258,255,3932845694,666042279,255,0.058407,0.01091,0.047497,56,45,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Shellcode,1
0.585712,tcp,,FIN,10,6,468,268,25.609855,254,252,5763.924805,3059.52417,2,1,61.472333,100.725398,3189.427543,158.349484,255,333283464,146416083,255,0.186867,0.082078,0.104789,47,45,0,0,2,1,2,1,1,1,0,0,0,2,5,0,Generic,1
0.188105,tcp,,FIN,10,6,492,268,79.742696,254,252,18840.54102,9526.59375,2,1,20.900556,33.139801,1049.865429,62.109004,255,2077655715,1818166281,255,0.063358,0.012178,0.05118,49,45,0,0,8,1,1,1,1,1,0,0,0,1,1,0,Generic,1
0.643254,tcp,,FIN,10,6,1486,268,23.318938,254,252,16640.39453,2785.835938,2,1,71.456667,113.386398,4234.970353,185.503422,255,4253628669,1260191697,255,0.108465,0.076314,0.032151,149,45,0,0,4,1,1,1,1,1,0,0,0,3,1,0,Generic,1
0.596325,tcp,,FIN,10,8,800,1140,28.507945,62,252,9659.163086,13388.67285,2,2,66.258333,69.81043,3249.914387,107.16943,255,2650790324,3277981231,255,0.126823,0.070611,0.056212,80,143,0,0,4,1,1,1,1,1,0,0,0,2,2,0,Exploits,1
0.757324,tcp,,FIN,10,8,826,354,22.44746,254,252,7859.251953,3274.688232,2,1,78.182444,91.897289,5442.365098,119.883391,255,3158635823,3737079367,255,0.152437,0.114033,0.038404,83,44,0,0,5,1,1,1,1,1,0,0,0,5,5,0,Fuzzers,1
0.570119,tcp,,FIN,14,10,774,556,40.342453,254,252,10089.12109,7030.11084,4,3,43.78777,59.299332,2465.79536,85.373891,255,424168047,3117035796,255,0.081013,0.036415,0.044598,55,56,0,0,7,1,2,2,1,2,0,0,0,2,5,0,Fuzzers,1
0.854053,tcp,,FIN,10,8,564,354,19.905087,254,252,4758.486816,2903.801025,2,1,93.440556,118.470859,6718.597696,173.882469,255,2480292301,3818616560,255,0.077116,0.024753,0.052363,56,44,0,0,10,1,1,1,1,1,0,0,0,5,1,0,Reconnaissance,1
0.722186,tcp,,FIN,14,10,774,556,31.84775,254,252,7964.707031,5549.816406,4,3,52.123155,75.956336,2697.279985,106.90507,255,3996423962,3377678480,255,0.060609,0.038569,0.02204,55,56,0,0,7,1,1,1,1,1,0,0,0,3,5,0,Fuzzers,1
0.798631,tcp,,FIN,14,10,774,556,28.799282,254,252,7202.324707,5018.587891,4,3,61.433156,81.604219,3115.549872,109.842398,255,3519236727,452649970,255,0.086035,0.034407,0.051628,55,56,0,0,6,1,1,1,1,1,0,0,0,5,5,0,Fuzzers,1
1.499701,tcp,ftp,FIN,14,12,810,682,16.669989,254,252,4016.800537,3339.332275,4,4,113.416846,128.846453,6588.851384,171.884547,255,4176463865,3062185193,255,0.172524,0.082378,0.090146,58,57,0,0,2,1,1,1,1,1,0,0,0,1,2,0,Fuzzers,1
0.743467,tcp,,FIN,10,8,838,1714,22.865844,62,252,8124.100098,16140.5957,2,2,82.607444,90.861711,4140.183843,118.722867,255,3146782453,543360064,255,0.187772,0.106201,0.081571,84,214,0,0,10,1,1,2,1,1,0,0,0,3,2,0,Exploits,1
0.55812,tcp,http,FIN,10,6,566,268,26.87594,254,252,7310.255859,3210.779053,2,1,61.886556,96.753203,3002.524861,136.955813,255,3680755892,3228089358,255,0.141634,0.074344,0.06729,57,45,0,0,3,1,2,1,1,1,0,0,0,1,4,0,Fuzzers,1
1.329651,tcp,,FIN,20,20,2932,1694,29.331005,254,252,16762.29297,9686.751953,7,8,69.931632,64.915,3416.756514,77.059766,255,1552019247,162450005,255,0.157981,0.096261,0.06172,147,85,0,0,5,1,1,1,1,1,0,0,0,5,3,0,DoS,1
0.934541,tcp,,FIN,10,8,564,354,18.190748,254,252,4348.658691,2653.709229,2,1,99.515222,125.052711,6340.194972,176.590484,255,1144193082,2891429232,255,0.128509,0.059167,0.069342,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.998732,tcp,http,FIN,10,8,836,1114,17.021584,62,252,6031.648438,7809.90332,2,2,110.970222,133.368422,6872.158366,273.5705,255,302719878,1839315998,255,0.115017,0.064496,0.050521,84,139,0,0,1,1,1,1,1,1,0,0,0,2,2,0,Exploits,1
1.120363,tcp,ftp,FIN,14,12,810,682,22.314196,254,252,5376.828613,4469.97998,4,4,82.956772,94.794547,4374.359969,121.490695,255,1594684286,3701205730,255,0.154465,0.077614,0.076851,58,57,0,0,2,1,1,1,1,1,0,0,0,1,2,0,Fuzzers,1
1.095994,tcp,,FIN,12,10,2638,574,19.160689,254,252,17657.03125,3773.743408,3,3,92.611639,113.566109,4796.268741,142.3425,255,807798760,3585307120,255,0.15631,0.073898,0.082412,220,57,0,0,10,1,1,1,1,1,0,0,0,3,1,0,Generic,1
0.582835,tcp,,FIN,10,6,1218,268,25.736271,254,252,15057.43457,3074.626465,2,1,64.759444,100.632,3178.540415,155.967266,255,4120285599,2517341050,255,0.142077,0.078785,0.063292,122,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
0.479276,tcp,http,FIN,10,6,1046,268,31.297207,254,252,15723.7168,3738.9729,2,1,53.117111,82.096797,2635.257796,107.868711,255,2634253361,3524546237,255,0.132655,0.068785,0.06387,105,45,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Exploits,1
0.563956,tcp,,FIN,10,6,706,268,26.597819,254,252,9021.980469,3177.552734,2,1,60.726778,91.132797,3118.364653,145.829594,255,3303334702,4052984830,255,0.169402,0.108281,0.061121,71,45,0,0,4,1,1,1,1,1,0,0,0,1,4,0,Fuzzers,1
0.931609,tcp,,FIN,14,10,774,556,24.68847,254,252,6174.26416,4302.234375,4,3,69.867695,94.625781,3799.410619,141.115047,255,3376636831,1839246222,255,0.146618,0.079966,0.066652,55,56,0,0,6,1,1,1,1,1,0,0,0,4,5,0,Fuzzers,1
0.541446,tcp,,FIN,10,6,1114,268,27.703595,254,252,14819.57617,3309.65625,2,1,55.781111,79.780203,3114.831673,123.183758,255,4032088884,3417042870,255,0.233374,0.142541,0.090833,111,45,0,0,4,1,2,2,1,2,0,0,0,2,4,0,Fuzzers,1
0.83817,tcp,,FIN,10,8,564,354,20.282282,254,252,4848.658203,2958.826904,2,1,93.13,110.985289,6784.932303,158.138281,255,1837673788,4218265019,255,0.123503,0.060524,0.062979,56,44,0,0,1,1,1,1,1,1,0,0,0,5,1,0,Reconnaissance,1
0.642701,tcp,,FIN,10,8,598,354,26.450868,254,252,6709.185059,3858.714844,2,1,71.411222,78.960141,4399.7552,119.756906,255,2237050220,2518756480,255,0.1348,0.089358,0.045442,60,44,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Shellcode,1
0.764056,tcp,http,FIN,10,10,828,1188,24.867286,62,252,7810.945312,11203.36719,2,2,84.895111,72.633445,5130.149707,119.505477,255,4112587761,2450537271,255,0.160357,0.109677,0.05068,83,119,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Exploits,1
0.192505,tcp,,FIN,10,6,840,268,77.920053,254,252,31417.36523,9308.848633,2,1,19.661667,36.943,1050.83362,62.946371,255,871155170,237653583,255,0.054943,0.00778,0.047163,84,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.809812,tcp,,FIN,10,8,564,354,20.992526,254,252,5018.44873,3062.439209,2,1,84.086778,109.74857,6088.206722,148.121906,255,3684327034,3136812081,255,0.099202,0.04156,0.057642,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.652331,tcp,,FIN,10,8,564,354,26.06039,254,252,6229.966309,3801.750977,2,1,71.008556,92.131,5583.059897,140.777922,255,850830138,4144307207,255,0.051973,0.007406,0.044567,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.807251,tcp,http,FIN,10,10,1250,1134,23.53667,254,252,11148.94922,10118.29102,2,2,89.694556,78.779109,5739.553121,138.06775,255,4270936602,3710652791,255,0.120089,0.069123,0.050966,125,113,0,0,1,1,2,1,1,1,0,0,0,1,1,0,Exploits,1
1.011231,tcp,,FIN,10,8,564,354,16.811194,254,252,4018.864258,2452.456543,2,1,108.285444,130.522711,7931.860049,179.56075,255,2715982292,24872692,255,0.15978,0.097561,0.062219,56,44,0,0,2,1,2,2,1,1,0,0,0,2,4,0,Reconnaissance,1
1.111123,tcp,http,FIN,10,10,874,1520,17.099818,62,252,5666.339355,9849.495117,2,2,123.458111,117.178555,7278.026695,246.586172,255,42580782,3982280586,255,0.081366,0.035681,0.045685,87,152,0,0,2,1,1,1,1,1,0,0,0,1,2,0,Exploits,1
0.757786,tcp,,FIN,10,10,608,646,25.073043,254,252,5785.274414,6144.214844,2,3,84.198444,70.144219,4090.163461,94.008164,255,1108620762,3810591940,255,0.194419,0.087414,0.107005,61,65,0,0,3,1,2,1,1,1,0,0,0,1,4,0,Exploits,1
0.745146,tcp,,FIN,10,8,564,354,22.814322,254,252,5453.964844,3328.207031,2,1,82.794,101.53157,6244.47931,150.183156,255,3167986296,359209073,255,0.055974,0.033405,0.022569,56,44,0,0,2,1,1,1,1,1,0,0,0,5,1,0,Reconnaissance,1
0.963909,tcp,,FIN,10,8,588,354,17.63652,254,252,4398.755859,2572.857178,2,1,106.999667,131.228578,5936.089923,248.784766,255,2984767277,2261380585,255,0.178609,0.0453,0.133309,59,44,0,0,7,1,1,1,1,1,0,0,0,2,3,0,Fuzzers,1
0.608616,tcp,,FIN,10,8,710,354,27.932227,254,252,8399.384766,4074.819092,2,1,60.213333,82.35243,3885.798962,130.449523,255,2918533722,1996604387,255,0.107072,0.032139,0.074933,71,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
0.920386,tcp,,FIN,12,10,982,828,22.816514,254,252,7831.496582,6484.23584,3,2,81.945543,91.132,5988.997504,132.1815,255,2016496907,3644875830,255,0.122405,0.100195,0.02221,82,83,0,0,3,1,1,1,1,1,0,0,0,1,3,0,Fuzzers,1
1.027974,tcp,,FIN,14,12,818,678,24.319681,254,252,5914.546387,4840.589355,4,4,79.059079,84.71582,4015.11951,104.40482,255,3049245397,236341440,255,0.23468,0.096091,0.138589,58,57,0,0,2,1,1,1,1,1,0,0,0,1,2,0,Fuzzers,1
0.544944,tcp,,FIN,10,6,1072,268,27.525765,254,252,14166.59375,3288.411377,2,1,57.544222,97.04,3130.735187,145.340547,255,3295921051,3200192394,255,0.131445,0.05974,0.071705,107,45,0,0,3,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
0.413252,tcp,,FIN,6,4,278,182,21.778479,254,252,4491.206543,2652.134766,1,1,79.6378,135.463672,4872.064689,191.566062,255,4214206427,2632604291,255,0.058634,0.006854,0.05178,46,46,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
0.818619,tcp,,FIN,10,10,834,1164,23.20982,62,252,7339.189453,10241.63867,2,2,90.863667,83.544109,5396.362411,126.901148,255,577273581,3104577397,255,0.13276,0.06672,0.06604,83,116,0,0,4,1,1,1,1,1,0,0,0,1,4,0,Analysis,1
0.367157,tcp,,FIN,10,8,814,1076,46.301717,62,252,15971.36914,20525.2793,2,2,40.795222,47.431855,2190.369248,76.567164,255,378404513,2031158967,255,0.15886,0.034539,0.124321,81,135,0,0,7,1,1,1,1,1,0,0,0,1,4,0,Analysis,1
0.822609,tcp,,FIN,10,8,952,1658,20.665954,254,252,8334.458008,14111.2002,2,2,91.401,109.35457,4895.321334,186.585344,255,3687299451,2297013218,255,0.150498,0.056406,0.094092,95,207,0,0,1,1,2,1,1,1,0,0,0,1,4,0,Exploits,1
1.213346,tcp,,FIN,10,8,564,354,14.010843,254,252,3349.415527,2043.934692,2,1,126.760222,168.149578,9522.699985,224.267453,255,2319614104,3328334883,255,0.074377,0.036288,0.038089,56,44,0,0,1,1,1,1,1,1,0,0,0,5,1,0,Reconnaissance,1
0.706014,tcp,,FIN,10,8,828,1340,24.078843,62,252,8453.09082,13291.52148,2,2,78.446,84.679711,4160.397987,144.59625,255,924850714,1996134354,255,0.169047,0.112519,0.056528,83,168,0,0,3,1,1,1,1,1,0,0,0,1,3,0,Analysis,1
0.520738,tcp,http,FIN,10,6,566,268,28.805272,254,252,7835.03418,3441.269775,2,1,55.805,90.152398,2908.068961,137.939422,255,3864318248,3035589982,255,0.147493,0.069965,0.077528,57,45,0,0,1,1,2,1,1,1,0,0,0,1,1,0,Fuzzers,1
0.964694,tcp,,FIN,10,8,588,354,17.622168,254,252,4395.175781,2570.763428,2,1,107.084,124.03157,6778.284159,189.837312,255,1431328094,3803279265,255,0.139981,0.096469,0.043512,59,44,0,0,3,1,1,1,1,1,0,0,0,2,2,0,Fuzzers,1
